"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init"
"504378374126144","23235278010497","412221175489998","41-2-19-99381","live","PSME",10.5,"22953865010497","live",8.7
"504378375126144","23235279010497","412221175489998","41-2-19-99381","live","CADE27",5.6,"22953865010497","live",5.5
"504378376126144","23235280010497","412221175489998","41-2-19-99381","live","PSME",6.7,"22953865010497","live",6.1
"504378377126144","23235281010497","412221175489998","41-2-19-99381","live","PSME",6.3,"22953865010497","live",5.3
"504378378126144","23235282010497","412221175489998","41-2-19-99381","live","PSME",9.2,"22953865010497","live",8.3
"504378379126144","23235283010497","412221175489998","41-2-19-99381","live","PSME",16.9,"22953865010497","live",13.8
"504378380126144","23235284010497","412221175489998","41-2-19-99381","live","CADE27",11.6,"22953865010497","live",10.7
"504378381126144","23235285010497","412221175489998","41-2-19-99381","live","OTHER",2.1,"22953865010497","live",2.1
"504378382126144","23235286010497","412221175489998","41-2-19-99381","live","OTHER",3.7,"22953865010497","live",3.5
"504345152126144","23234258010497","412220207489998","41-2-29-53686","live","ABCO",15.6,"22953838010497","live",13.7
"504345153126144","23234259010497","412220207489998","41-2-29-53686","live","ABCO",11.6,"22953838010497","live",11
"504345155126144","23234261010497","412220207489998","41-2-29-53686","live","ABCO",12.7,"22953838010497","live",12.7
"504345156126144","23234262010497","412220207489998","41-2-29-53686","live","ABCO",5.6,"22953838010497","live",5.5
"504345157126144","23234263010497","412220207489998","41-2-29-53686","live","ABCO",14.9,"22953838010497","live",13.5
"504345158126144","23234264010497","412220207489998","41-2-29-53686","live","PSME",70.7,"22953838010497","live",69.2
"504345160126144","23234266010497","412220207489998","41-2-29-53686","live","ABCO",14.6,"22953838010497","live",13.4
"504345161126144","23234267010497","412220207489998","41-2-29-53686","live","ABCO",20.3,"22953838010497","live",17.8
"504345162126144","23234268010497","412220207489998","41-2-29-53686","live","ABCO",10.1,"22953838010497","live",10
"504345163126144","23234269010497","412220207489998","41-2-29-53686","live","ABCO",12,"22953838010497","live",11.4
"504345164126144","23234271010497","412220207489998","41-2-29-53686","live","ABCO",35.5,"22953838010497","live",34.8
"504345165126144","23234273010497","412220207489998","41-2-29-53686","live","CADE27",7.3,"22953838010497","live",6.2
"504345166126144","23234274010497","412220207489998","41-2-29-53686","live","ABCO",34.7,"22953838010497","live",32.3
"504345167126144","23234275010497","412220207489998","41-2-29-53686","live","CADE27",56,"22953838010497","live",57
"504345171126144","23234294010497","412220207489998","41-2-29-53686","live","ABCO",5.9,"22953838010497","live",5.9
"504345172126144","23234295010497","412220207489998","41-2-29-53686","live","ABCO",14.2,"22953838010497","live",13.4
"504345173126144","23234296010497","412220207489998","41-2-29-53686","live","CADE27",46.1,"22953838010497","live",44.9
"504345174126144","23234297010497","412220207489998","41-2-29-53686","live","PILA",42.9,"22953838010497","live",41.4
"504345175126144","23234298010497","412220207489998","41-2-29-53686","live","ABCO",7.2,"22953838010497","live",7.1
"504345176126144","23234299010497","412220207489998","41-2-29-53686","live","ABCO",9.5,"22953838010497","live",9
"504345177126144","23234301010497","412220207489998","41-2-29-53686","live","ABCO",10.2,"22953838010497","live",9.3
"504345179126144","23234303010497","412220207489998","41-2-29-53686","live","ABCO",16,"22953838010497","live",13.7
"504345180126144","23234304010497","412220207489998","41-2-29-53686","live","PSME",3.1,"22953838010497","live",2.2
"504345181126144","23234305010497","412220207489998","41-2-29-53686","live","ABCO",23.1,"22953838010497","live",22
"504345182126144","23234306010497","412220207489998","41-2-29-53686","live","PSME",72.7,"22953838010497","live",71.3
"504345183126144","23234307010497","412220207489998","41-2-29-53686","live","ABCO",9.7,"22953838010497","live",8.6
"504345184126144","23234308010497","412220207489998","41-2-29-53686","live","CADE27",6.9,"22953838010497","live",6.4
"504345185126144","23234309010497","412220207489998","41-2-29-53686","live","CADE27",5.7,"22953838010497","live",5.6
"504345187126144","23234311010497","412220207489998","41-2-29-53686","live","ABCO",27.1,"22953838010497","live",26.9
"504345188126144","23234312010497","412220207489998","41-2-29-53686","live","ABCO",16.3,"22953838010497","live",15.9
"504345189126144","23234313010497","412220207489998","41-2-29-53686","live","ABCO",9,"22953838010497","live",8.3
"504345190126144","23234314010497","412220207489998","41-2-29-53686","live","PSME",49.7,"22953838010497","live",47.7
"504345196126144","23234276010497","412220207489998","41-2-29-53686","live","CADE27",42.7,"22953838010497","live",41.6
"504345197126144","23234277010497","412220207489998","41-2-29-53686","live","PSME",21.4,"22953838010497","live",18.7
"504345198126144","23234278010497","412220207489998","41-2-29-53686","live","PSME",9.1,"22953838010497","live",9.1
"504345200126144","23234280010497","412220207489998","41-2-29-53686","live","CADE27",38.1,"22953838010497","live",36
"504345201126144","23234281010497","412220207489998","41-2-29-53686","live","CADE27",39.4,"22953838010497","live",39.7
"504345202126144","23234283010497","412220207489998","41-2-29-53686","live","PSME",59.2,"22953838010497","live",53.6
"504345203126144","23234284010497","412220207489998","41-2-29-53686","live","CADE27",36.3,"22953838010497","live",34.2
"504345207126144","23234288010497","412220207489998","41-2-29-53686","live","ABCO",7.7,"22953838010497","live",7.2
"504345204126144","23234285010497","412220207489998","41-2-29-53686","live","ABCO",9.7,"22953838010497","live",8.3
"504345206126144","23234287010497","412220207489998","41-2-29-53686","live","PSME",51.9,"22953838010497","live",51.1
"504345208126144","23234289010497","412220207489998","41-2-29-53686","live","PSME",32.8,"22953838010497","live",30.5
"504345210126144","23234291010497","412220207489998","41-2-29-53686","live","PSME",34,"22953838010497","live",32.1
"504345211126144","23234292010497","412220207489998","41-2-29-53686","live","ABCO",7.7,"22953838010497","live",7.6
"504401273126144","23231464010497","412221784489998","41-2-29-59223","live","PSME",16.1,"22953722010497","live",14.5
"504401274126144","23231465010497","412221784489998","41-2-29-59223","live","PSME",7,"22953722010497","live",6.2
"504401275126144","23231466010497","412221784489998","41-2-29-59223","live","PSME",16.5,"22953722010497","live",15
"504401276126144","23231467010497","412221784489998","41-2-29-59223","live","OTHER",13.2,"22953722010497","live",13.2
"504401277126144","23231468010497","412221784489998","41-2-29-59223","live","OTHER",8.9,"22953722010497","live",8.1
"504401278126144","23231469010497","412221784489998","41-2-29-59223","live","PSME",11.9,"22953722010497","live",11.3
"504401280126144","23231471010497","412221784489998","41-2-29-59223","live","OTHER",6.8,"22953722010497","live",6.3
"504401281126144","23231472010497","412221784489998","41-2-29-59223","live","OTHER",6.6,"22953722010497","live",6.2
"504401283126144","23231474010497","412221784489998","41-2-29-59223","live","PSME",6.4,"22953722010497","live",5.8
"504401285126144","23231476010497","412221784489998","41-2-29-59223","live","PSME",6,"22953722010497","live",5.7
"504401290126144","23231481010497","412221784489998","41-2-29-59223","live","PSME",7.8,"22953722010497","live",6.8
"504401291126144","23231482010497","412221784489998","41-2-29-59223","live","PSME",7.9,"22953722010497","live",7.1
"504401293126144","23231429010497","412221784489998","41-2-29-59223","live","OTHER",9,"22953722010497","live",8.6
"504401294126144","23231430010497","412221784489998","41-2-29-59223","live","OTHER",10.2,"22953722010497","live",9.5
"504401296126144","23231432010497","412221784489998","41-2-29-59223","live","PILA",37,"22953722010497","live",34.1
"504401298126144","23231434010497","412221784489998","41-2-29-59223","live","OTHER",8.8,"22953722010497","live",8.6
"504401304126144","23231450010497","412221784489998","41-2-29-59223","live","OTHER",6.6,"22953722010497","live",6
"504401306126144","23231452010497","412221784489998","41-2-29-59223","live","OTHER",6.5,"22953722010497","live",6
"504401308126144","23231454010497","412221784489998","41-2-29-59223","live","OTHER",7.2,"22953722010497","live",7.4
"504401309126144","23231455010497","412221784489998","41-2-29-59223","live","PILA",7.1,"22953722010497","live",5.9
"504401310126144","23231456010497","412221784489998","41-2-29-59223","live","PIPO",7.1,"22953722010497","live",5.4
"504401312126144","23231458010497","412221784489998","41-2-29-59223","live","OTHER",8.3,"22953722010497","live",8.1
"504401319126144","23231438010497","412221784489998","41-2-29-59223","live","OTHER",8.4,"22953722010497","live",8.2
"504401322126144","23231441010497","412221784489998","41-2-29-59223","live","PIPO",23.7,"22953722010497","live",23.1
"504401324126144","23231443010497","412221784489998","41-2-29-59223","live","OTHER",11.5,"22953722010497","live",11.4
"504401326126144","23231445010497","412221784489998","41-2-29-59223","live","OTHER",7.8,"22953722010497","live",7.5
"504401328126144","23231447010497","412221784489998","41-2-29-59223","live","OTHER",7.1,"22953722010497","live",6.7
"504401330126144","23231449010497","412221784489998","41-2-29-59223","live","PSME",6.7,"22953722010497","live",5.9
"504409737126144","23233877010497","412221965489998","41-2-29-61877","live","PSME",17,"22953807010497","live",15
"504409738126144","23233878010497","412221965489998","41-2-29-61877","live","PSME",17,"22953807010497","live",14.3
"504409739126144","23233879010497","412221965489998","41-2-29-61877","live","PSME",7.9,"22953807010497","live",6.9
"504409740126144","23233880010497","412221965489998","41-2-29-61877","live","PSME",13.4,"22953807010497","live",11.3
"504409741126144","23233881010497","412221965489998","41-2-29-61877","live","OTHER",21.9,"22953807010497","live",20.3
"504409742126144","23233882010497","412221965489998","41-2-29-61877","live","PSME",8.9,"22953807010497","live",7.8
"504409743126144","23233883010497","412221965489998","41-2-29-61877","live","PSME",6,"22953807010497","live",5.6
"504409744126144","23233895010497","412221965489998","41-2-29-61877","live","PSME",9.3,"22953807010497","live",6.1
"504409745126144","23233896010497","412221965489998","41-2-29-61877","live","PSME",8.6,"22953807010497","live",6.4
"504409746126144","23233897010497","412221965489998","41-2-29-61877","live","PSME",9.1,"22953807010497","live",6.5
"504409747126144","23233898010497","412221965489998","41-2-29-61877","live","PSME",16.4,"22953807010497","live",13.7
"504409749126144","23233900010497","412221965489998","41-2-29-61877","live","PSME",9.8,"22953807010497","live",8.1
"504409751126144","23233902010497","412221965489998","41-2-29-61877","live","PSME",11.4,"22953807010497","live",7.9
"504409752126144","23233903010497","412221965489998","41-2-29-61877","live","CADE27",1,"22953807010497","live",1
"504409754126144","23233884010497","412221965489998","41-2-29-61877","live","PILA",16.4,"22953807010497","live",14.8
"504409755126144","23233885010497","412221965489998","41-2-29-61877","live","PSME",18.1,"22953807010497","live",15.8
"504409756126144","23233886010497","412221965489998","41-2-29-61877","live","PSME",21.5,"22953807010497","live",19
"504409758126144","23233888010497","412221965489998","41-2-29-61877","live","PSME",20.9,"22953807010497","live",19.1
"504409761126144","23233891010497","412221965489998","41-2-29-61877","live","PSME",18.7,"22953807010497","live",17
"504409762126144","23233892010497","412221965489998","41-2-29-61877","live","OTHER",6.9,"22953807010497","live",5.8
"504409763126144","23233893010497","412221965489998","41-2-29-61877","live","PSME",10.9,"22953807010497","live",8.6
"504409764126144","23233894010497","412221965489998","41-2-29-61877","live","PSME",7.5,"22953807010497","live",6.3
"504386806126144","23230879010497","412221362489998","41-2-29-63966","live","CADE27",4.1,"22953702010497","live",4.1
"504386807126144","23230880010497","412221362489998","41-2-29-63966","live","CADE27",1.2,"22953702010497","live",1.1
"504386808126144","23230881010497","412221362489998","41-2-29-63966","live","OTHER",2.3,"22953702010497","live",2
"504386809126144","23230882010497","412221362489998","41-2-29-63966","live","CADE27",3.6,"22953702010497","live",3.6
"504386810126144","23230883010497","412221362489998","41-2-29-63966","live","CADE27",11.9,"22953702010497","live",11.1
