"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init","survived"
"301929617489998","25160391010900","216961424020004","6-5-9-67709","live","ABCO",17.3,"25160302010900","live",15.2,TRUE
"301929618489998","25160393010900","216961424020004","6-5-9-67709","live","ABCO",9.9,"25160302010900","live",9.1,TRUE
"301929619489998","25160395010900","216961424020004","6-5-9-67709","live","CADE27",11.4,"25160302010900","live",10.4,TRUE
"301929620489998","25160397010900","216961424020004","6-5-9-67709","live","ABCO",16.3,"25160302010900","live",14.5,TRUE
"301929621489998","25160399010900","216961424020004","6-5-9-67709","live","CADE27",11.2,"25160302010900","live",8.8,TRUE
"301929622489998","25160401010900","216961424020004","6-5-9-67709","live","PILA",12.7,"25160302010900","live",10,TRUE
"301947001489998","25160827010900","216960734020004","6-5-19-62985","live","ABCO",19.5,"25160745010900","live",18,TRUE
"301947002489998","25160829010900","216960734020004","6-5-19-62985","live","ABCO",13.2,"25160745010900","live",12.2,TRUE
"301947003489998","25160831010900","216960734020004","6-5-19-62985","live","ABCO",26.2,"25160745010900","live",24.9,TRUE
"301947004489998","25160833010900","216960734020004","6-5-19-62985","live","ABCO",6.5,"25160745010900","live",5.2,TRUE
"301947006489998","25160837010900","216960734020004","6-5-19-62985","live","ABCO",20.8,"25160745010900","live",18.8,TRUE
"301947007489998","25160839010900","216960734020004","6-5-19-62985","live","ABCO",30.9,"25160745010900","live",29.4,TRUE
"301947008489998","25160841010900","216960734020004","6-5-19-62985","live","ABCO",17.9,"25160745010900","live",16.2,TRUE
"301947009489998","25160843010900","216960734020004","6-5-19-62985","dead","ABCO",30.8,"25160745010900","live",30.3,FALSE
"301947010489998","25160845010900","216960734020004","6-5-19-62985","live","OTHER",26.8,"25160745010900","live",25,TRUE
"301947012489998","25160849010900","216960734020004","6-5-19-62985","live","ABCO",7.9,"25160745010900","live",7,TRUE
"301947015489998","25160855010900","216960734020004","6-5-19-62985","live","ABCO",17.7,"25160745010900","live",16.2,TRUE
"301947011489998","25160847010900","216960734020004","6-5-19-62985","live","OTHER",17.5,"25160745010900","live",15.3,TRUE
"301947013489998","25160851010900","216960734020004","6-5-19-62985","live","ABCO",28.3,"25160745010900","live",27.2,TRUE
"301947016489998","25160857010900","216960734020004","6-5-19-62985","live","PILA",13.8,"25160745010900","live",11.4,TRUE
"301947017489998","25160859010900","216960734020004","6-5-19-62985","dead","ABCO",24.2,"25160745010900","live",24.1,FALSE
"301947018489998","25160861010900","216960734020004","6-5-19-62985","dead","ABCO",24.3,"25160745010900","live",24.1,FALSE
"301947019489998","25160863010900","216960734020004","6-5-19-62985","live","ABCO",26.7,"25160745010900","live",25.3,TRUE
"301947020489998","25160865010900","216960734020004","6-5-19-62985","live","ABCO",20.8,"25160745010900","live",20.1,TRUE
"301947021489998","25160867010900","216960734020004","6-5-19-62985","live","PILA",26.7,"25160745010900","live",24.1,TRUE
"301947023489998","25160871010900","216960734020004","6-5-19-62985","live","PILA",35,"25160745010900","live",32.5,TRUE
"301947028489998","25160779010900","216960734020004","6-5-19-62985","dead","ABCO",27.6,"25160745010900","live",26.7,FALSE
"301947031489998","25160809010900","216960734020004","6-5-19-62985","live","OTHER",5.2,"25160745010900","live",4.8,TRUE
"301947032489998","25160811010900","216960734020004","6-5-19-62985","live","OTHER",10.5,"25160745010900","live",9.4,TRUE
"301947033489998","25160813010900","216960734020004","6-5-19-62985","live","ABCO",6,"25160745010900","live",5,TRUE
"301947034489998","25160815010900","216960734020004","6-5-19-62985","live","ABCO",5.8,"25160745010900","live",5.1,TRUE
"301947035489998","25160817010900","216960734020004","6-5-19-62985","live","ABCO",20.7,"25160745010900","live",18.9,TRUE
"301947036489998","25160819010900","216960734020004","6-5-19-62985","live","CADE27",15,"25160745010900","live",13.8,TRUE
"301947037489998","25160821010900","216960734020004","6-5-19-62985","live","OTHER",8.7,"25160745010900","live",8.6,TRUE
"301947038489998","25160823010900","216960734020004","6-5-19-62985","live","ABCO",14.9,"25160745010900","live",12.8,TRUE
"301947175489998","25162893010900","216961045020004","6-5-19-77546","live","CADE27",3.3,"25162770010900","live",3.4,TRUE
"301947176489998","25162895010900","216961045020004","6-5-19-77546","live","PILA",4.3,"25162770010900","live",3.4,TRUE
"301947177489998","25162897010900","216961045020004","6-5-19-77546","live","PIPO",5.1,"25162770010900","live",4.9,TRUE
"301947178489998","25162899010900","216961045020004","6-5-19-77546","live","CADE27",3.5,"25162770010900","live",3.5,TRUE
"301947179489998","25162901010900","216961045020004","6-5-19-77546","dead","CADE27",8.4,"25162770010900","live",8.8,FALSE
"301947180489998","25162845010900","216961045020004","6-5-19-77546","live","PIPO",5.4,"25162770010900","live",5.1,TRUE
"301947181489998","25162847010900","216961045020004","6-5-19-77546","live","CADE27",7.2,"25162770010900","live",6.5,TRUE
"301947182489998","25162849010900","216961045020004","6-5-19-77546","live","PIPO",7.1,"25162770010900","live",6.2,TRUE
"301947183489998","25162851010900","216961045020004","6-5-19-77546","dead","CADE27",6.6,"25162770010900","live",6.3,FALSE
"301947184489998","25162853010900","216961045020004","6-5-19-77546","live","CADE27",10.5,"25162770010900","live",9.5,TRUE
"301947185489998","25162855010900","216961045020004","6-5-19-77546","dead","CADE27",7.5,"25162770010900","live",7.1,FALSE
"301947186489998","25162857010900","216961045020004","6-5-19-77546","live","CADE27",11.8,"25162770010900","live",10.9,TRUE
"301947187489998","25162859010900","216961045020004","6-5-19-77546","live","PIPO",12.1,"25162770010900","live",10.7,TRUE
"301947188489998","25162861010900","216961045020004","6-5-19-77546","live","CADE27",7.3,"25162770010900","live",6.2,TRUE
"301947189489998","25162863010900","216961045020004","6-5-19-77546","dead","CADE27",10.3,"25162770010900","live",10.1,FALSE
"301947190489998","25162865010900","216961045020004","6-5-19-77546","live","CADE27",8.5,"25162770010900","live",7.9,TRUE
"301947192489998","25162869010900","216961045020004","6-5-19-77546","dead","CADE27",11.1,"25162770010900","live",10.6,FALSE
"301947193489998","25162871010900","216961045020004","6-5-19-77546","live","PIPO",12.3,"25162770010900","live",10.7,TRUE
"301947195489998","25162875010900","216961045020004","6-5-19-77546","dead","CADE27",8.1,"25162770010900","live",7.6,FALSE
"301947196489998","25162877010900","216961045020004","6-5-19-77546","dead","CADE27",11.8,"25162770010900","live",11.9,FALSE
"301947200489998","25162879010900","216961045020004","6-5-19-77546","live","CADE27",3,"25162770010900","live",2.7,TRUE
"301947204489998","25162803010900","216961045020004","6-5-19-77546","live","PIPO",6.5,"25162770010900","live",6.4,TRUE
"301947201489998","25162881010900","216961045020004","6-5-19-77546","live","PIPO",6.8,"25162770010900","live",7,TRUE
"301947202489998","25162883010900","216961045020004","6-5-19-77546","live","PIPO",32,"25162770010900","live",31.5,TRUE
"301947203489998","25162885010900","216961045020004","6-5-19-77546","live","CADE27",7.4,"25162770010900","live",6.4,TRUE
"301947207489998","25162809010900","216961045020004","6-5-19-77546","live","PIPO",15,"25162770010900","live",13.8,TRUE
"301947208489998","25162811010900","216961045020004","6-5-19-77546","live","PIPO",13.6,"25162770010900","live",13.7,TRUE
"301947209489998","25162813010900","216961045020004","6-5-19-77546","live","CADE27",5.5,"25162770010900","live",5.2,TRUE
"301947210489998","25162815010900","216961045020004","6-5-19-77546","live","CADE27",16.7,"25162770010900","live",16.1,TRUE
"301947214489998","25162817010900","216961045020004","6-5-19-77546","live","PIPO",10.4,"25162770010900","live",8.4,TRUE
"301947215489998","25162819010900","216961045020004","6-5-19-77546","live","CADE27",5.2,"25162770010900","live",5,TRUE
"301947218489998","25162825010900","216961045020004","6-5-19-77546","dead","CADE27",6.6,"25162770010900","live",7,FALSE
"301947219489998","25162827010900","216961045020004","6-5-19-77546","live","PIPO",10.2,"25162770010900","live",8.7,TRUE
"301947221489998","25162829010900","216961045020004","6-5-19-77546","live","PIPO",2.1,"25162770010900","live",2.1,TRUE
"301947222489998","25162831010900","216961045020004","6-5-19-77546","live","CADE27",5.8,"25162770010900","live",5.2,TRUE
"301947223489998","25162833010900","216961045020004","6-5-19-77546","dead","CADE27",5,"25162770010900","live",5.2,FALSE
"301947224489998","25162835010900","216961045020004","6-5-19-77546","live","PIPO",5.7,"25162770010900","live",5.1,TRUE
"301947225489998","25162837010900","216961045020004","6-5-19-77546","dead","CADE27",5.2,"25162770010900","live",5.5,FALSE
"301947228489998","25162843010900","216961045020004","6-5-19-77546","dead","CADE27",6.7,"25162770010900","live",6.9,FALSE
"301947229489998","25162887010900","216961045020004","6-5-19-77546","live","CADE27",5.6,"25162770010900","live",5.2,TRUE
"301947230489998","25162889010900","216961045020004","6-5-19-77546","live","PIPO",6.1,"25162770010900","live",5.3,TRUE
"301947231489998","25162891010900","216961045020004","6-5-19-77546","live","PIPO",8.3,"25162770010900","live",7.2,TRUE
"301979280489998","25164262010900","216960379020004","6-5-19-92835","live","CADE27",3.4,"25164205010900","live",2.3,TRUE
"301979281489998","25164264010900","216960379020004","6-5-19-92835","live","ABCO",29.2,"25164205010900","live",26.9,TRUE
"301979282489998","25164266010900","216960379020004","6-5-19-92835","dead","OTHER",NA,"25164205010900","live",5.5,FALSE
"301979283489998","25164268010900","216960379020004","6-5-19-92835","live","PILA",30.5,"25164205010900","live",27.7,TRUE
"301979288489998","25164270010900","216960379020004","6-5-19-92835","live","ABCO",27.3,"25164205010900","live",24.9,TRUE
"301979289489998","25164272010900","216960379020004","6-5-19-92835","live","ABCO",19.5,"25164205010900","live",17.8,TRUE
"301979293489998","25164280010900","216960379020004","6-5-19-92835","live","PILA",12.2,"25164205010900","live",11.6,TRUE
"301979290489998","25164274010900","216960379020004","6-5-19-92835","live","PILA",35.5,"25164205010900","live",33.1,TRUE
"301979291489998","25164276010900","216960379020004","6-5-19-92835","live","PILA",14.1,"25164205010900","live",13.9,TRUE
"301979292489998","25164278010900","216960379020004","6-5-19-92835","live","ABCO",5.5,"25164205010900","live",5.1,TRUE
"301979294489998","25164282010900","216960379020004","6-5-19-92835","live","ABCO",25.9,"25164205010900","live",25,TRUE
"301979295489998","25164284010900","216960379020004","6-5-19-92835","live","ABCO",22.6,"25164205010900","live",21.8,TRUE
"301979296489998","25164286010900","216960379020004","6-5-19-92835","live","ABCO",31.8,"25164205010900","live",29.9,TRUE
"301979297489998","25164288010900","216960379020004","6-5-19-92835","live","ABCO",8.3,"25164205010900","live",7.9,TRUE
"301979298489998","25164290010900","216960379020004","6-5-19-92835","live","ABCO",14.6,"25164205010900","live",13.7,TRUE
"301979301489998","25164234010900","216960379020004","6-5-19-92835","live","ABCO",32.3,"25164205010900","live",31.9,TRUE
"301979302489998","25164236010900","216960379020004","6-5-19-92835","live","PILA",25.8,"25164205010900","live",23.1,TRUE
"301979303489998","25164238010900","216960379020004","6-5-19-92835","live","PILA",29.9,"25164205010900","live",28.3,TRUE
"301979304489998","25164240010900","216960379020004","6-5-19-92835","live","ABCO",14.1,"25164205010900","live",12.9,TRUE
"301979305489998","25164242010900","216960379020004","6-5-19-92835","live","ABCO",25.7,"25164205010900","live",24.6,TRUE
"301979306489998","25164244010900","216960379020004","6-5-19-92835","dead","ABCO",11.2,"25164205010900","live",11,FALSE
"301979307489998","25164246010900","216960379020004","6-5-19-92835","live","ABCO",7.4,"25164205010900","live",6.1,TRUE
"301979308489998","25164248010900","216960379020004","6-5-19-92835","live","PILA",30.5,"25164205010900","live",28.1,TRUE
"301950818489998","25045196010900","216958327020004","6-5-29-65496","live","QUKE",1.3,"25045136010900","live",1.1,TRUE
"301950819489998","25045198010900","216958327020004","6-5-29-65496","live","CADE27",11.3,"25045136010900","live",10.9,TRUE
"301950820489998","25045200010900","216958327020004","6-5-29-65496","live","CADE27",7.7,"25045136010900","live",7,TRUE
"301950821489998","25045202010900","216958327020004","6-5-29-65496","live","CADE27",16.3,"25045136010900","live",15.7,TRUE
"301950822489998","25045204010900","216958327020004","6-5-29-65496","live","QUKE",11,"25045136010900","live",10.4,TRUE
"301950823489998","25045206010900","216958327020004","6-5-29-65496","live","QUKE",9,"25045136010900","live",8.4,TRUE
"301950824489998","25045208010900","216958327020004","6-5-29-65496","live","ABCO",33.2,"25045136010900","live",31.3,TRUE
"301950825489998","25045210010900","216958327020004","6-5-29-65496","live","CADE27",6.2,"25045136010900","live",5.1,TRUE
"301950826489998","25045212010900","216958327020004","6-5-29-65496","live","CADE27",8.2,"25045136010900","live",6.9,TRUE
"301950827489998","25045214010900","216958327020004","6-5-29-65496","live","ABCO",26.6,"25045136010900","live",25.4,TRUE
"301950828489998","25045216010900","216958327020004","6-5-29-65496","live","CADE27",32.2,"25045136010900","live",31.2,TRUE
"301950829489998","25045218010900","216958327020004","6-5-29-65496","live","CADE27",11.2,"25045136010900","live",10,TRUE
"301950830489998","25045220010900","216958327020004","6-5-29-65496","live","CADE27",12.6,"25045136010900","live",11.1,TRUE
"301950834489998","25045160010900","216958327020004","6-5-29-65496","live","CADE27",15.5,"25045136010900","live",12.6,TRUE
"301950831489998","25045222010900","216958327020004","6-5-29-65496","live","ABCO",12.9,"25045136010900","live",10.6,TRUE
"301950832489998","25045156010900","216958327020004","6-5-29-65496","live","CADE27",19.7,"25045136010900","live",16.6,TRUE
"301950833489998","25045158010900","216958327020004","6-5-29-65496","live","CADE27",29.2,"25045136010900","live",28,TRUE
"301950835489998","25045162010900","216958327020004","6-5-29-65496","live","CADE27",25.5,"25045136010900","live",22.8,TRUE
"301950836489998","25045164010900","216958327020004","6-5-29-65496","live","CADE27",20,"25045136010900","live",17.3,TRUE
"301950837489998","25045166010900","216958327020004","6-5-29-65496","live","CADE27",27.2,"25045136010900","live",24.7,TRUE
"301950839489998","25045170010900","216958327020004","6-5-29-65496","live","ABCO",8.2,"25045136010900","live",6.4,TRUE
"301950841489998","25045172010900","216958327020004","6-5-29-65496","live","ABCO",31.9,"25045136010900","live",28.9,TRUE
"301950842489998","25045174010900","216958327020004","6-5-29-65496","live","CADE27",5,"25045136010900","live",5,TRUE
"301950843489998","25045176010900","216958327020004","6-5-29-65496","live","CADE27",27.8,"25045136010900","live",25.1,TRUE
